o:id,url,o:resource_template,o:resource_class,o:owner,o:is_public,o:item_set[o:id],o:item_set[dcterms:title],o:media[o:id],o:media[file],dcterms:title,dcterms:creator,dcterms:subject,dcterms:description,dcterms:publisher,dcterms:date,dcterms:type,dcterms:format,dcterms:identifier,dcterms:source,dcterms:language,dcterms:relation,dcterms:coverage,dcterms:alternative,dcterms:created,dcterms:available,dcterms:issued,dcterms:modified,dcterms:medium,dcterms:isPartOf,dcterms:hasPart,dcterms:isFormatOf,dcterms:spatial,dcterms:temporal,dcterms:bibliographicCitation,dcterms:provenance,bibo:annotates,bibo:owner,bibo:content,bibo:locator,bibo:numPages,bibo:number,bibo:pages,bibo:section,bibo:uri,bibo:volume,oc:location,oc:localUrl,oc:eventType,mads:birthPlace,mads:deathPlace,mads:fieldOfActivity,mads:fullerName,mads:hasDemonym,mads:hasRelatedAuthority,mads:hasVariant,mads:occupation,mads:useFor,mads:birthDate,mads:deathDate,mads:entityDescriptor,mads:honoraryTitle,skos:hasTopConcept,skos:prefLabel,skos:altLabel,skos:note,skos:definition,curation:location,curation:note,curation:status
41286,https://repositoriodigital.ohc.cu/s/repositoriodigital/item/41286,Carta,bibo:Letter,,True,24490;24522;39789,Papelería de Máximo Gómez Báez;Correspondencia;Cartas a Lola Rodríguez de Tió,41309;41310;41311;41312;41313;41314;41315;41316;41459,https://repositoriodigital.ohc.cu/files/original/efcc7d8a430e5d7e26c7b0655e1545b210dbd8dc.pdf,"[Carta a Lola Rodríguez con criterios sobre Tomás Estrada Palma, la Convención Nacional y la celebración del 10 de octubre. Calabazar]",,"Rodríguez de Tió, Lola (Rodríguez de Astullido y Ponce de León, Dolores. Poetisa, Periodista y Revolucionaria Puertorriqueña. 1843-1924);Tió Rodríguez, Patria (Hija de Lola Rodríguez de Tió. 1865-1943) Tió Segarra, Bonocio (Esposo de Lola Rodríduez de Tió, Poeta, Escritor y Revolucionario Puertorriqueño, 1839-1905);Adela (?);Estrada Palma, Tomás (Presidente de La República de Cuba (1901-1906), 1835-1908);Cartas;Correspondencia;Misivas;Comunicaciones;Situación Política;Convención Constituyente;Convención Nacional Constituyente;10 de Octubre;Afecto;Banquetes;Celebración;Acuse de Recibo;Comisión de Archivo;Calabazar;La Habana;Cuba;El Cacahual;Santiado de Las Vegas;Comisión del Archivo de Máximo Gómez (Siglo XX);Convención Constituyente (1900-1901)","Colección Máximo Gómez Báez/ Correspondencia Máximo Gómez Báez - Lola Rodríguez de Tió.;Carta de Máximo Gómez Báez dirigida a Lola Rodríguez de Tió donde le comenta sobre su hija Patria Tió y la comunicación permanente que mantiene con ella. Tambié ofrece criterios favorables sobre Tomás Estrada Palma a quien considera ¨inmaculado¨. Por otro lado, comenta sobre la difícil situación política del país y la Convención Constituyente. De  igual manera, menciona la celebración del 10 de octubre junto a la familia en el Cacahual. Respecto a este último suceso, expresa que rechazó una invitación a un banquete en Tacón. Concluye enviando saludos afectuosos suyos y de la familia a Lola y sus allegados. En el documento se observan los folios: 75349 al 75352 y el cuño seco: ¨COMISIÓN DEL ARCHIVO DE MÁXIMO GÓMEZ. COPIADO¨.;Manuscrito (tinta negra);Cursiva;Pliego de papel completamente escrito, formato pequeño.",,1900-oct.-11,,"1 documento papel, hoja rayada: 20,5 x 12,8 cm",10558,,es,,,,,,,,,,,,"Calabazar, La Habana, Cuba",,,,,,,,,,,,ohcah_cmgb_000007874.pdf;ohcah_cmgb_000011778.jpg;ohcah_cmgb_000011779.jpg;ohcah_cmgb_000011780.jpg;ohcah_cmgb_000011781.jpg;ohcah_cmgb_000011782.jpg;ohcah_cmgb_000011783.jpg;ohcah_cmgb_000011784.jpg;ohcah_cmgb_000011785.jpg,,"Máximo Gómez Báez;Leg. 957, Exp. 3, 1/1.3/6",,,,,,,,,,,,,,,,,,,,,,,
41287,https://repositoriodigital.ohc.cu/s/repositoriodigital/item/41287,Carta,bibo:Letter,,True,24490;24522;39789,Papelería de Máximo Gómez Báez;Correspondencia;Cartas a Lola Rodríguez de Tió,41317;41318;41319;41320;41458,https://repositoriodigital.ohc.cu/files/original/9762ee9e61a130b82334485c5ef38a4d3cefb533.pdf,[Carta a Lola Rodríguez  con comentarios sobre la Convención Nacional y todo lo que puede aportar a las aspiraciones de los cubanos. Calabazar],,"Rodríguez de Tió, Lola (Rodríguez de Astullido y Ponce de León, Dolores. Poetisa, Periodista y Revolucionaria Puertorriqueña. 1843-1924);Tió Rodríguez, Patria (Hija de Lola Rodríguez de Tió. 1865-1943);Sanchéz de Fuentes, Fernando (Esposo de Patria Tió, Poeta, Escritor, Ldo. en Derecho, 1871-1935);Tió Segarra, Bonocio (Esposo de Lola Rodríduez de Tió, Poeta, Escritor y Revolucionario Puertorriqueño, 1839-1905);Lily (Fabián de Jorrín, Eladia. Íntima Amiga de Máximo Gómez y Lola Rodríguez de Tió. ?);Cartas;Correspondencia;Misivas;Acuse de Recibo;Saludo Afectuoso;Halago;Convención Constituyente;Convención Nacional Constituyente;Saludo, Recuerdo;Comisión de Archivo;Calabazar;La Habana;Cuba;Comisión del Archivo de Máximo Gómez (Siglo XX);Convención Constituyente (1900-1901)","Colección Máximo Gómez Báez/ Correspondencia Máximo Gómez Báez - Lola Rodríguez de Tió.;Carta de Máximo Gómez Báez dirigida a Lola Rodríguez de Tió dando acuse de recibo. El remitente elogia la figura de su amiga y la compara con un ¨Ángel¨. También comenta sobre la Convención Nacional Constituyente y todo lo que puede aportar a favor de la independencia y las aspiraciones de los cubanos. Le menciona a su hija Patria Tió, a Lily y le envía recuerdos a su esposo Bonocio. En el documento se observan los folios: 752367 y 75368.;Manuscrito (tinta negra);Cursiva;Pliego de papel, formato pequeño, completamente escrito.",,1900-nov.-5,,"1 documento papel, hoja rayada: 20,5 x 12,8 cm",10559,,es,,,,,,,,,,,,"Calabazar, La Habana, Cuba",,,,,,,,,,,,ohcah_cmgb_000007876.pdf;ohcah_cmgb_000011786.jpg;ohcah_cmgb_000011787.jpg;ohcah_cmgb_000011788.jpg;ohcah_cmgb_000011789.jpg,,"Máximo Gómez Báez;Leg. 957, Exp. 3, 1/1.3/7",,,,,,,,,,,,,,,,,,,,,,,
41288,https://repositoriodigital.ohc.cu/s/repositoriodigital/item/41288,Carta,bibo:Letter,,True,24490;24522;39789,Papelería de Máximo Gómez Báez;Correspondencia;Cartas a Lola Rodríguez de Tió,41321;41322;41457,https://repositoriodigital.ohc.cu/files/original/fecab500c92cdbcf56989c7b2a16d92733e90325.pdf,[Carta a Lola Rodríguez con muestras de afecto],,"Rodríguez de Tió, Lola (Rodríguez de Astullido y Ponce de León, Dolores. Poetisa, Periodista y Revolucionaria Puertorriqueña. 1843-1924);Cartas;Correspondencia;Misivas;Saludo Afectuoso;Visita;Ofrecimiento;Comisión de Archivo;Comisión del Archivo de Máximo Gómez (Siglo XX)","Colección Máximo Gómez Báez/ Correspondencia Máximo Gómez Báez - Lola Rodríguez de Tió.;Carta de Máximo Gómez Báez dirigida a Lola Rodríguez de Tió en la que le pide no esté resentida y espere por su visita, pues no quiere que desconfíe de él como han hecho algunos cubanos. Le saluda con afecto y le ofrece su casa. El documento presenta el cuño de ¨Máximo Gómez¨, el folio 75370 y el cuño seco: ¨COMISIÓN DEL ARCHIVO DE MÁXIMO GÓMEZ. COPIADO¨.;Manuscrito (tinta negra);Cursiva;Pliego de papel completamente escrito, formato pequeño.",,1901-ene.-9,,"1 documento papel verjurado, hoja rayada: 205 x 12,6 cm",10560,,es,,,,,,,,,,,,,,,,,,,,,,,,ohcah_cmgb_000007895.pdf;ohcah_cmgb_000011790.jpg;ohcah_cmgb_000011791.jpg,,"Máximo Gómez Báez;Leg. 957, Exp. 3, 1/1.3/8",,,,,,,,,,,,,,,,,,,,,,,
41289,https://repositoriodigital.ohc.cu/s/repositoriodigital/item/41289,Carta,bibo:Letter,,True,24490;24522;39789,Papelería de Máximo Gómez Báez;Correspondencia;Cartas a Lola Rodríguez de Tió,41323;41324;41325;41326;41456,https://repositoriodigital.ohc.cu/files/original/629c9e139e277c8d86cdf4d39db8b142c97ee1ea.pdf,[Carta a Lola Rodríguez en la que refiere devolverle las correspondencia de Tomás Estrada Palma],,"Rodríguez de Tió, Lola (Rodríguez de Astullido y Ponce de León, Dolores. Poetisa, Periodista y Revolucionaria Puertorriqueña. 1843-1924);Estrada Palma, Tomás (Presidente de La República de Cuba (1901-1906), 1835-1908);Laura (Sobrina de Lola Rodríguez de Tió. ?);Cartas;Correspondencia;Misivas;Devolución;Comentario;Situación Desagradable;Convención Nacional;Convención Nacional Constituyente;Comisión de Archivo;Candidatura Presidencial;Presidentes;Neptuno 19;La Habana;Cuba;Comisión del Archivo de Máximo Gómez (Siglo XX);Convención Constituyente (1900-1901)","Colección Máximo Gómez Báez/ Correspondencia Máximo Gómez Báez - Lola Rodríguez de Tió.;Carta de Máximo Gómez Báez dirigida a Lola Rodríguez de Tió en la que refiere devolverle las correspondencias de Tomás Estrada Palma y emite criterio a favor de su persona. Además, le comenta la situación desagradable que ha generado la Convención al querer proponerlo como presidente, pues no está dispuesto a aceptar ningún cargo público en Cuba. Por tal motivo, le pide ayuda a su amiga para que le transmita a todos que no puede, ni quiere ser presidente, que solo vino a Cuba a lucha por la libertad de los cubanos. En el documento se observan los folios del 75358 al 75361, además del cuño seco: ¨COMISIÓN DEL ARCHIVO DE MÁXIMO GÓMEZ. COPIADO¨.;Manuscrito (tinta negra);Cursiva;La hoja presenta filigrana.",,1901-feb.12,,"1 documento papel quebradizo: 20 x 25,2 cm",10561,,es,,,,,,,,,,,,,,,,,,,,,,,,ohcah_cmgb_000007897.pdf;ohcah_cmgb_000011792.jpg;ohcah_cmgb_000011793.jpg;ohcah_cmgb_000011794.jpg;ohcah_cmgb_000011795.jpg,,"Máximo Gómez Báez;Leg. 957, Exp. 3, 1/1.3/9",,,,,,,,,,,,,,,,,,,,,,,
41290,https://repositoriodigital.ohc.cu/s/repositoriodigital/item/41290,Carta,bibo:Letter,,True,24490;24522;39789,Papelería de Máximo Gómez Báez;Correspondencia;Cartas a Lola Rodríguez de Tió,41327;41328;41329;41455,https://repositoriodigital.ohc.cu/files/original/95acd7684b16099b41ee454d61b84a89c157bd08.pdf,[Carta a Lola Rodríguez donde le reitera sus gestiones a favor de Fernando Sánchez y le comenta sobre la situación política del país],,"Rodríguez de Tió, Lola (Rodríguez de Astullido y Ponce de León, Dolores. Poetisa, Periodista y Revolucionaria Puertorriqueña. 1843-1924);Tió Rodríguez, Patria (Hija de Lola Rodríguez de Tió. 1865-1943);Sanchéz de Fuentes, Fernando (Esposo de Patria Tió, Poeta, Escritor, Ldo. en Derecho, 1871-1935);Gaer (?);Cartas;Correspondencia;Misivas;Situación Política;Gestiones de Trabajo;Empleo;Intervención Norteamericana;Comisión de Archivo;La Habana;Cuba;Estados Unidos de América;Comisión del Archivo de Máximo Gómez (Siglo XX)","Colección Máximo Gómez Báez/ Correspondencia Máximo Gómez Báez - Lola Rodríguez de Tió.;Carta de Máximo Gómez Báez dirigida a Lola Rodríguez de Tió, donde el Mayor General le reitera sus gestiones a fin de colocar en un mejor empleo a Fernando Sánchez de Fuentes, esposo de Patria Tió, a través de Gener. También le ofrece sus consideraciones respecto a la situación del país ante la intervención de los Estados Unidos en todos sus asuntos. Finaliza enviándole un saludo a su primogénita. En el documento se observan los folios: 75355 al 75357, además del cuño seco: ¨ COMISIÓN DEL ARCHIVO DE MÁXIMO GÓMEZ. COPIADO¨.;Manuscrito (tinta negra);Cursiva;El documento está deteriorado.",,1901-feb.19,,1 documento papel verjurado: 20 x 25 cm,10562,,es,,,,,,,,,,,,,,,,,,,,,,,,ohcah_cmgb_000007899.pdf;ohcah_cmgb_000011796.jpg;ohcah_cmgb_000011797.jpg;ohcah_cmgb_000011798.jpg,,"Máximo Gómez Báez;Leg. 957, Exp. 3, 1/1.3/10",,,,,,,,,,,,,,,,,,,,,,,
41291,https://repositoriodigital.ohc.cu/s/repositoriodigital/item/41291,Carta,bibo:Letter,,True,24490;24522;39789,Papelería de Máximo Gómez Báez;Correspondencia;Cartas a Lola Rodríguez de Tió,41330;41331;41332;41333;41454,https://repositoriodigital.ohc.cu/files/original/b28c78bb8cba2c032b575d2b71199d548dfed4f1.pdf,[Carta a Lola Rodríguez dando acuse de recibo a su correspondencia y ofreciéndole consuelo a su amiga. Calabazar],,"Rodríguez de Tió, Lola (Rodríguez de Astullido y Ponce de León, Dolores. Poetisa, Periodista y Revolucionaria Puertorriqueña. 1843-1924);Tió Rodríguez, Patria (Hija de Lola Rodríguez de Tió. 1865-1943);Sanchéz de Fuentes, Fernando (Esposo de Patria Tió, Poeta, Escritor, Ldo. en Derecho, 1871-1935);Toro Pelegrín, Bernarda (Manana, Esposa de Máximo Gómez Báez. 1852-1911);Cartas;Correspondencia;Misivas;Acuse de Recibo;Consuelo;Situación Política;Comisión de Archivo;Calabazar;La Habana;Cuba;Comisión del Archivo de Máximo Gómez (Siglo XX)","Colección Máximo Gómez Báez/ Correspondencia Máximo Gómez Báez - Lola Rodríguez de Tió.;Carta de Máximo Gómez Báez dirigida a Lola Rodríguez de Tió en la que le saluda en nombre de la familia y  comenta sobre la situación política de Cuba. Le menciona a Patria, a Fernando y le transmite alegría por el hecho de que la familia se encuentre unida. En el documento se observan los folios: 75371 y 75372, el monograma ¨MG¨ y el cuño seco: ¨COMISIÓN DEL ARCHIVO DE MÁXIMO GÓMEZ. COPIADO¨.;Manuscrito (tinta negra);Cursiva",,1901-mar.-2,,"1 documento papel verjurado, ohja rayada: 12,6 x 20,4 cm",10563,,es,,,,,,,,,,,,"Calabazar, La Habana, Cuba",,,,,,,,,,,,ohcah_cmgb_000007901.pdf;ohcah_cmgb_000011799.jpg;ohcah_cmgb_000011800.jpg;ohcah_cmgb_000011801.jpg;ohcah_cmgb_000011802.jpg,,"Máximo Gómez Báez;Leg. 957, Exp. 3, 1/1.3/11",,,,,,,,,,,,,,,,,,,,,,,
41292,https://repositoriodigital.ohc.cu/s/repositoriodigital/item/41292,Carta,bibo:Letter,,True,24490;24522;39789,Papelería de Máximo Gómez Báez;Correspondencia;Cartas a Lola Rodríguez de Tió,41334;41335;41336;41453,https://repositoriodigital.ohc.cu/files/original/561edbd92b688c6a4d32c9e52f85207ced5ec898.pdf,[Carta a Lola Rodríguez en la que le comenta la insistencia de algunos cubanos en que acepte la presidencia de la República],,"Rodríguez de Tió, Lola (Rodríguez de Astullido y Ponce de León, Dolores. Poetisa, Periodista y Revolucionaria Puertorriqueña. 1843-1924);Tió Rodríguez, Patria (Hija de Lola Rodríguez de Tió. 1865-1943);Sanchéz de Fuentes, Fernando (Esposo de Patria Tió, Poeta, Escritor, Ldo. en Derecho, 1871-1935);Toro Pelegrín, Bernarda (Manana, Esposa de Máximo Gómez Báez. 1852-1911);Cartas;Correspondencia;Misivas;Acuse de Recibo;Consuelo;Situación Política;Comisión de Archivo;Calabazar;La Habana;Cuba;Comisión del Archivo de Máximo Gómez (Siglo XX)","Colección Máximo Gómez Báez/ Correspondencia Máximo Gómez Báez - Lola Rodríguez de Tió.;Carta de Máximo Gómez Báez dirigida a Lola Rodríguez de Tió en la que hace acuse de recibo de correspondencia, comenta de su carta abierta a Carnot y de la insistencia de algunos cubanos en que acepte la presidencia de la República. En la misiva el Mayor General refiere su deseo de que Cuba alcance la gloria y el honor que se merece. El remitente también consuela a su amiga que siente tristeza ante una situación que la aqueja. Además, agradece que Estrada Palma se interese por su persona y menciona la lectura de Ricardo Palma. Por último, le saluda en nombre de la familia Gómez Toro. El documento presenta los folios 75362 al 75364, además del cuño seco: ¨COMISIÓN DEL ARCHIVO DE MÁXIMO GÓMEZ. COPIADO¨.;Manuscrito (tinta negra);Cursiva",,1901-mar.-15,,"1 documento papel quebradizo: 20,2 x 25 cm",10564,,es,,,,,,,,,,,,,,,,,,,,,,,,ohcah_cmgb_000007903.pdf;ohcah_cmgb_000011803.jpg;ohcah_cmgb_000011804.jpg;ohcah_cmgb_000011805.jpg,,"Máximo Gómez Báez;Leg. 957, Exp. 3, 1/1.3/12",,,,,,,,,,,,,,,,,,,,,,,
41293,https://repositoriodigital.ohc.cu/s/repositoriodigital/item/41293,Carta,bibo:Letter,,True,24490;24522;39789,Papelería de Máximo Gómez Báez;Correspondencia;Cartas a Lola Rodríguez de Tió,41337;41338;41452,https://repositoriodigital.ohc.cu/files/original/ac66ef4377d93511ee10a9ec1ad96a439d195a8f.pdf,[Carta a Lola Rodríguez en la que refiere su viaje a New York],,"Rodríguez de Tió, Lola (Rodríguez de Astullido y Ponce de León, Dolores. Poetisa, Periodista y Revolucionaria Puertorriqueña. 1843-1924);Cartas;Correspondencia;Misivas;Gestión;Viaje;Comisión de Archivo;Cuba;New York;Estados Unidos de América;Comisión del Archivo de Máximo Gómez (Siglo XX)","Colección Máximo Gómez Báez/ Correspondencia Máximo Gómez Báez - Lola Rodríguez de Tió.;Carta de Máximo Gómez Báez dirigida a Lola Rodríguez de Tió  en la que se lamenta  de no poder responder su carta, pues viaja a New York, Estados Unidos de América, por gestiones a favor de Cuba.  El documento presenta el folio: 75373 y el cuño seco: ¨COMISIÓN DEL ARCHIVO DE MÁXIMO GÓMEZ. COPIADO¨.;Manuscrito (tinta negra);Cursiva",,1901-jun.-26,,"1 documento papel verjurado: 12,7 x 20,4 cm.",10565,,es,,,,,,,,,,,,,,,,,,,,,,,,ohcah_cmgb_000007905.pdf;ohcah_cmgb_000011806.jpg;ohcah_cmgb_000011807.jpg,,"Máximo Gómez Báez;Leg. 957, Exp. 3, 1/1.3/13",,,,,,,,,,,,,,,,,,,,,,,
41294,https://repositoriodigital.ohc.cu/s/repositoriodigital/item/41294,Carta,bibo:Letter,,True,24490;24522;39789,Papelería de Máximo Gómez Báez;Correspondencia;Cartas a Lola Rodríguez de Tió,41339;41340;41451,https://repositoriodigital.ohc.cu/files/original/be7172dbc8e72de2a441a168a1569b83036b80cb.pdf,[Carta a Lola Rodríguez en la que lamenta la manera en la que le ha escrito su amiga. La Habana],,"Rodríguez de Tió, Lola (Rodríguez de Astullido y Ponce de León, Dolores. Poetisa, Periodista y Revolucionaria Puertorriqueña. 1843-1924);Tió Rodríguez, Patria (Hija de Lola Rodríguez de Tió. 1865-1943) Tió Segarra, Bonocio (Esposo de Lola Rodríduez de Tió, Poeta, Escritor y Revolucionario Puertorriqueño, 1839-1905);Gómez Toro. Maria Clemencia) Hija de Máximo Gómez Báez, 1873-1921);Cartas;Correspondencia;Misivas;Casas;Comisión de Archivo;La Habana;Cuba;New York;Estados Unidos de América;Comisión del Archivo de Máximo Gómez (Siglo XX)","Colección Máximo Gómez Báez/ Correspondencia Máximo Gómez Báez - Lola Rodríguez de Tió.;Carta de Máximo Gómez Báez dirigida a Lola Rodríguez de Tió en la que lamenta la forma en la que le ha escrito su amiga. También le comenta que se encuentra muy ocupado y le pide deje el negocio de la casa hasta que ella regrese de New York. Gómez finaliza saludando a su esposo Bonocio y a su hija Patria Tió. El documento presenta los folios: 75353 y 75354, además del cuño seco: ¨COMISIÓN DEL ARCHIVO DE MÁXIMO GÓMEZ. COPIADO¨.;Manuscrito (tinta negra);Cursiva",,1901-ago.-6,,"1 documento papel, hoja rayada: 20,2 x 25 cm",10566,,es,,,,,,,,,,,,"La Habana, Cuba",,,,,,,,,,,,ohcah_cmgb_000007907.pdf;ohcah_cmgb_000011808.jpg;ohcah_cmgb_000011809.jpg,,"Máximo Gómez Báez;Leg. 957, Exp. 3, 1/1.3/14",,,,,,,,,,,,,,,,,,,,,,,
41295,https://repositoriodigital.ohc.cu/s/repositoriodigital/item/41295,Carta,bibo:Letter,,True,24490;24522;39789,Papelería de Máximo Gómez Báez;Correspondencia;Cartas a Lola Rodríguez de Tió,41341;41342;41343;41450,https://repositoriodigital.ohc.cu/files/original/f11fa9366967dd8abae76b0d65d1d8433513bfac.pdf,[Carta a Lola Rodríguez agradeciendo el apoyo y amor brindado a la familia por la pérdida de Gloria. La Habana],,"Rodríguez de Tió, Lola (Rodríguez de Astullido y Ponce de León, Dolores. Poetisa, Periodista y Revolucionaria Puertorriqueña. 1843-1924);Tió Rodríguez, Patria (Hija de Lola Rodríguez de Tió. 1865-1943) Tió Segarra, Bonocio (Esposo de Lola Rodríduez de Tió, Poeta, Escritor y Revolucionario Puertorriqueño, 1839-1905);Sánchez de Fuentes, Fernando (Escritor, Poeta, Ldo. en Derecho, Esposo de Patria Tió, 1871-1935);Gloria (?);Gómez Toro, Urbano (Hijo de Máximo Gómez Báez, 1880-Xx);Cartas;Correspondencia;Misivas;Recuerdo;Saludo;Afecto;Comisión de Archivo;La Habana;Cuba;Comisión del Archivo de Máximo Gómez (Siglo XX)","Colección Máximo Gómez Báez/ Correspondencia Máximo Gómez Báez - Lola Rodríguez de Tió.;Carta de Máximo Gómez Báez dirigida a Lola Rodríguez de Tió en la que hace acuse de recibo de correspondencia y agradece, infinitamente, el apoyo y amor que le ha brindado a la familia en un momento de dolor por la pérdida de Gloria. Finaliza Gómez con saludos a la familia de su amiga: Bonocio, Fernando y Patria.  El documento presenta los folios: 75374 y 75375, además del cuño seco: ¨COMISIÓN DEL ARCHIVO DE MÁXIMO GÓMEZ. COPIADO¨.;Manuscrito (tinta negra);Cursiva",,1901-ago.-29,,"1 documento papel verjurado, hoja rayada: 13 x 20,2 cm",10567,,es,,,,,,,,,,,,"La Habana, Cuba",,,,,,,,,,,,ohcah_cmgb_000007909.pdf;ohcah_cmgb_000011810.jpg;ohcah_cmgb_000011811.jpg;ohcah_cmgb_000011812.jpg,,"Máximo Gómez Báez;Leg. 957, Exp. 3, 1/1.3/15",,,,,,,,,,,,,,,,,,,,,,,
41296,https://repositoriodigital.ohc.cu/s/repositoriodigital/item/41296,Carta,bibo:Letter,,True,24490;24522;39789,Papelería de Máximo Gómez Báez;Correspondencia;Cartas a Lola Rodríguez de Tió,41344;41345;41346;41449,https://repositoriodigital.ohc.cu/files/original/d0c4a04e502de099938b9b8bdf075819d69bc05e.pdf,[Carta a Lola Rodríguez en la que lamenta no poder asistir al teatro para asistir a la presentación del tenor Paoli. Calabazar],,"Rodríguez de Tió, Lola (Rodríguez de Astullido y Ponce de León, Dolores. Poetisa, Periodista y Revolucionaria Puertorriqueña. 1843-1924);Tió Rodríguez, Patria (Hija de Lola Rodríguez de Tió. 1865-1943);Tió Segarra, Bonocio (Esposo de Lola Rodríduez de Tió, Poeta, Escritor y Revolucionario Puertorriqueño, 1839-1905);Mckinley, William (25° Presidente de Los Estados Unidos de América, 1897-1901);Emilia (?);Paoli Marcano, Antonio Emilio (El León de Ponce, Tenor Puertorriqueño, 1871-1946), Toro Pelegrín, Bernarda (Manana, Esposa de Máximo Gómez Báez, 1852-1911);López, Narciso (?);Cartas;Correspondencia;Misivas;Acuse de Recibo;Estado de Salud;Enfermedad;Fallecimiento;Saludo;Comisión de Archivo;Calabazar;La Habana;Cuba;Comisión del Archivo de Máximo Gómez (Siglo XX)","Colección Máximo Gómez Báez/ Correspondencia Máximo Gómez Báez - Lola Rodríguez de Tió.;Carta de Máximo Gómez Báez dirigida a Lola Rodríguez de Tió haciendo acuse de recibo de su correspondencia y lamenta no poder asistir al teatro para disfrutar de la presentación del tenor puertorriqueño Antonio Emilio Paoli. También le comenta sobre el estado de salud de Manana  y del fallecimiento de McKinley, para el que tiene frases de elogio. Por último, le envía saludos a la familia de su amiga. El documento presenta los folios: 75378 y 75379, además del cuño seco: ¨COMISIÓN DEL ARCHIVO DE MÁXIMO GÓMEZ. COPIADO¨.;Manuscrito (tinta negra);Cursiva;Pliego de papel formato pequeño.",,1901-sep.-15,,"1 documento papel verjurado, hoja rayada: 20,2 x 13,8 cm",10568,,es,,,,,,,,,,,,"Calabazar, La Habana, Cuba",,,,,,,,,,,,ohcah_cmgb_000007911.pdf;ohcah_cmgb_000011813.jpg;ohcah_cmgb_000011814.jpg;ohcah_cmgb_000011815.jpg,,"Máximo Gómez Báez;Leg. 957, Exp. 3, 1/1.3/16",,,,,,,,,,,,,,,,,,,,,,,
